uuid,deviceId,className,androidId,serial,osVersion,osName,device,model,user,host,lastConnected,location,deviceAccess,createUserId,createDate,updateUserId,lastUpdated
C8626A21-F96E-428F-AF67-A6A20E35DDEC,RP1A.200720.011,BUILSA NORTH DA PWD cluster B,ccb7d33e48f74308,ccb7d33e48f74308,4.19.127,Linux,FP08,FP08,,hby,2025-03-28 10:57:02.000,"10.729858333333334,-1.2863583333333333",2,0,2025-03-21 17:14:00,15,2025-03-28 11:01:00
C874630F-055A-42D5-9C78-0F2F7C8A24D0,RP1A.200720.011,Kaprai/Akuvi/Old Dentemanso,1b7ac0294f08939f,1b7ac0294f08939f,4.19.127,Linux,FP08,FP08,,hby,2025-09-16 08:48:26.860,"8.144028333333333,-0.15333666666666668",2,0,2024-09-09 11:03:00,642,2025-01-12 20:34:00
C8F2D9F8-7B14-404E-8686-80F274124EAE,RP1A.200720.011,Domangye,dd0e0c342da25b61,dd0e0c342da25b61,4.19.127,Linux,FP08,FP08,,hby,2025-05-09 12:29:52.000,"10.851453333333332,-2.760368333333333",2,0,2024-09-25 18:01:00,372,2025-05-19 12:07:00
C8F2D9F8-7B14-404E-8686-80F274124EAE,RP1A.200720.011,Kokoligu Gbantakuri,dd0e0c342da25b61,dd0e0c342da25b61,4.19.127,Linux,FP08,FP08,,hby,2025-05-09 12:29:52.000,"10.851453333333332,-2.760368333333333",2,0,2024-09-25 18:01:00,372,2025-05-19 12:07:00
C9304359-2268-4F57-81F7-BFE3A06C9E27,RP1A.200720.011,Tagadzi,27ccf5a42cfabefe,27ccf5a42cfabefe,4.19.127,Linux,FP08,FP08,,hby,2025-01-09 11:44:50.587,,2,0,2024-11-27 15:27:00,317,2024-11-27 15:29:00
C96BDB65-E5FD-42A2-9DC9-566F2A04EAEE,EKEMP.M8.2020,Sinsina/Kagbal,0e010bf54a3a2add,M820202206441,3.18.79,Linux,m8,M8,,android157,2022-10-20 18:55:20.000,"9.522145,-1.3218649999999998",2,0,2022-08-25 12:48:00,11,2022-10-22 06:37:00
CA44EBFF-2286-4122-BE7B-07524939E0AC,RP1A.200720.011,YUNYOO-NASUAN DA PWD cluster A,1816c0204bae9432,1816c0204bae9432,4.19.127,Linux,FP08,FP08,,hby,2025-03-26 13:26:42.000,"10.482471666666667,-0.01889333333333333",2,0,2025-03-20 16:09:00,15,2025-03-26 19:30:00
CB2F7BA5-D2DC-4C34-B193-C441302BDC9A,EKEMP.M8.2020,Buo,91bc4d4711c0c270,M820202206292,3.18.79,Linux,m8,M8,,android157,2024-08-23 11:59:54.977,"10.059883333333334,-2.496855",2,0,2024-02-20 09:30:00,11,2024-08-06 17:35:00
CB369269-B645-4472-B4EB-A9355BFB94DE,RP1A.200720.011,Kyeami Kissi,2c437a33ebb16a07,2c437a33ebb16a07,4.19.127,Linux,FP08,FP08,,hby,2025-03-29 08:17:37.910,,2,0,2024-10-18 11:46:00,317,2024-10-18 11:50:00
CBD30602-25E8-4227-A5FF-E175EED6692F,EKEMP.M8.2020,Bachebordo,cd28ea6337a58f4d,M820202206321,3.18.79,Linux,m8,M8,,android157,2024-03-25 10:10:16.200,"9.385575,-0.8678066666666666",2,0,2022-11-08 10:04:00,13,2023-03-17 16:50:00
CBD30602-25E8-4227-A5FF-E175EED6692F,EKEMP.M8.2020,Mbatinga,cd28ea6337a58f4d,M820202206321,3.18.79,Linux,m8,M8,,android157,2024-03-25 10:10:16.200,"9.385575,-0.8678066666666666",2,0,2022-11-08 10:04:00,13,2023-03-17 16:50:00
CBF663DD-E68B-47B4-A334-7174591931DB,RP1A.200720.011,Kpekpo Home,0b7864e9f266cbc8,0b7864e9f266cbc8,4.19.127,Linux,FP08,FP08,,hby,2025-01-09 11:42:53.873,,2,0,2024-11-25 10:30:00,317,2024-11-25 10:39:00
CBFD2F00-1291-488A-9C6C-29CFEACE3A03,EKEMP.M8.2020,Sankana,a43cd17f4d8e4056,M820202206397,3.18.79,Linux,m8,M8,,android157,2024-03-26 10:24:14.287,"10.062248,-2.496271",2,0,2024-02-23 09:51:00,11,2024-03-25 08:31:00
CC062C04-0441-40CF-9AAB-A0193644A4A7,RP1A.200720.011,Ogyire,68cc9148a2dfd9c0,68cc9148a2dfd9c0,4.19.127,Linux,M8,M8,,ekemp158,2025-09-15 12:21:09.180,"8.508303333333334,0.2884683333333333",2,0,2024-05-27 10:11:00,18,2024-10-10 14:01:00
CC41954E-D3EF-4627-9CA5-66D0121C565E,RP1A.200720.011,Frante,9263fe93bba2c7f1,9263fe93bba2c7f1,4.19.127,Linux,M8,M8,,ekemp158,2025-04-15 13:48:25.110,,2,0,2024-09-25 15:39:00,22,2024-09-25 15:43:00
CC41954E-D3EF-4627-9CA5-66D0121C565E,RP1A.200720.011,Nkyensie,9263fe93bba2c7f1,9263fe93bba2c7f1,4.19.127,Linux,M8,M8,,ekemp158,2025-04-15 13:48:25.110,,2,0,2024-09-25 15:39:00,22,2024-09-25 15:43:00
CC41954E-D3EF-4627-9CA5-66D0121C565E,RP1A.200720.011,Ejura Ahenboboano/Kotokoli Line/Babaso/Dagombaline,9263fe93bba2c7f1,9263fe93bba2c7f1,4.19.127,Linux,M8,M8,,ekemp158,2025-04-15 13:48:25.110,,2,0,2024-09-25 15:39:00,22,2024-09-25 15:43:00
CC9458E3-937B-4E71-AC8B-72C0FE83B911,RP1A.200720.011,Gyatochayo,07e2b30b15042c83,07e2b30b15042c83,4.19.127,Linux,FP08,FP08,,hby,2025-09-16 08:52:07.760,"8.144018333333333,-0.15311",2,0,2024-09-30 13:06:00,589,2024-12-22 07:48:00
CC9458E3-937B-4E71-AC8B-72C0FE83B911,RP1A.200720.011,Boree No. 2,07e2b30b15042c83,07e2b30b15042c83,4.19.127,Linux,FP08,FP08,,hby,2025-09-16 08:52:07.760,"8.144018333333333,-0.15311",2,0,2024-09-30 13:06:00,589,2024-12-22 07:48:00
CCA03EE9-1800-4A9B-9457-53CF8E3328F1,RP1A.200720.011,Bontodiase,8473e02866a630bb,8473e02866a630bb,4.19.127,Linux,M8,M8,,ekemp158,2025-05-19 12:45:24.000,"6.1588,-1.1408816666666666",2,0,2025-02-11 15:55:00,317,2025-05-19 14:58:00
CCD617E6-A81A-4340-94EA-7DEEB67583E6,RP1A.200720.011,Kulbognour,3525ca6e507bcf66,3525ca6e507bcf66,4.19.127,Linux,FP08,FP08,,hby,2025-03-27 17:30:15.027,"10.060326666666667,-2.496548333333333",2,0,2024-10-22 12:17:00,597,2024-10-30 15:02:00
CCD617E6-A81A-4340-94EA-7DEEB67583E6,RP1A.200720.011,Brifoh-Naayir,3525ca6e507bcf66,3525ca6e507bcf66,4.19.127,Linux,FP08,FP08,,hby,2025-03-27 17:30:15.027,"10.060326666666667,-2.496548333333333",2,0,2024-10-22 12:17:00,597,2024-10-30 15:02:00
CCD617E6-A81A-4340-94EA-7DEEB67583E6,RP1A.200720.011,Berwong/Furo,3525ca6e507bcf66,3525ca6e507bcf66,4.19.127,Linux,FP08,FP08,,hby,2025-03-27 17:30:15.027,"10.060326666666667,-2.496548333333333",2,0,2024-10-22 12:17:00,597,2024-10-30 15:02:00
CCD617E6-A81A-4340-94EA-7DEEB67583E6,RP1A.200720.011,Babile-zongo-Brifoh,3525ca6e507bcf66,3525ca6e507bcf66,4.19.127,Linux,FP08,FP08,,hby,2025-03-27 17:30:15.027,"10.060326666666667,-2.496548333333333",2,0,2024-10-22 12:17:00,597,2024-10-30 15:02:00
CCD617E6-A81A-4340-94EA-7DEEB67583E6,RP1A.200720.011,Lawra,3525ca6e507bcf66,3525ca6e507bcf66,4.19.127,Linux,FP08,FP08,,hby,2025-03-27 17:30:15.027,"10.060326666666667,-2.496548333333333",2,0,2024-10-22 12:17:00,597,2024-10-30 15:02:00
CCD617E6-A81A-4340-94EA-7DEEB67583E6,RP1A.200720.011,Gbengbee,3525ca6e507bcf66,3525ca6e507bcf66,4.19.127,Linux,FP08,FP08,,hby,2025-03-27 17:30:15.027,"10.060326666666667,-2.496548333333333",2,0,2024-10-22 12:17:00,597,2024-10-30 15:02:00
CCD617E6-A81A-4340-94EA-7DEEB67583E6,RP1A.200720.011,Gombile,3525ca6e507bcf66,3525ca6e507bcf66,4.19.127,Linux,FP08,FP08,,hby,2025-03-27 17:30:15.027,"10.060326666666667,-2.496548333333333",2,0,2024-10-22 12:17:00,597,2024-10-30 15:02:00
CD41B929-EF8E-4474-B286-E03E2BFBEFCF,RP1A.200720.011,Cherehini,8789b5aa7ba16250,8789b5aa7ba16250,4.19.127,Linux,M8,M8,,ekemp158,2025-05-14 17:45:27.000,"7.900411666666668,-1.7154133333333335",2,0,2024-07-18 13:24:00,384,2025-05-21 10:06:00
CD41B929-EF8E-4474-B286-E03E2BFBEFCF,RP1A.200720.011,Mansie,8789b5aa7ba16250,8789b5aa7ba16250,4.19.127,Linux,M8,M8,,ekemp158,2025-05-14 17:45:27.000,"7.900411666666668,-1.7154133333333335",2,0,2024-07-18 13:24:00,384,2025-05-21 10:06:00
CDA3BF6A-2E1A-49D4-8997-23D96E0493D7,RP1A.200720.011,Mpentemua/Afedie,9f6454755bf8d578,9f6454755bf8d578,4.19.127,Linux,FP08,FP08,,hby,2025-05-06 15:11:09.300,"6.083618333333334,-1.3982333333333334",2,0,2024-11-01 11:44:00,379,2024-11-04 10:28:00
CDC74BE0-B3D7-4242-9B93-FF36B9FFB33E,RP1A.200720.011,CANTEEN CLUSTER,e1cc651fffc7adb4,e1cc651fffc7adb4,4.19.127,Linux,FP08,FP08,,hby,2025-06-02 11:55:39.207,"9.082503333333333,-1.82855",2,0,2024-10-04 14:30:00,642,2024-10-19 06:59:00
CDFF3909-C2C5-43B6-AC62-6E52BC2AEC4D,RP1A.200720.011,Juansa/Domeabra/Pekyerekye,f0402c345206b335,f0402c345206b335,4.19.127,Linux,FP08,FP08,,hby,2025-05-22 08:32:40.593,,2,0,2024-10-02 13:08:00,386,2024-10-02 13:09:00
CE51C9D1-80A5-406B-95DF-49CD92295F06,RP1A.200720.011,Akakpokorfe/Ativorkorfe/Avelebe,ea76b35380c61ec8,ea76b35380c61ec8,4.19.127,Linux,FP08,FP08,,hby,2025-05-27 16:19:45.290,"6.365053333333333,0.6654083333333334",2,0,2024-10-07 09:06:00,317,2025-05-06 21:56:00
CE94DD4B-14B3-47B0-A972-2B035FA76188,EKEMP.M8.2020,Gmapoido,adaba861363998c9,M820202206217,3.18.79,Linux,m8,M8,,android157,2025-09-18 07:23:02.797,,2,0,2024-10-17 09:27:00,642,2024-10-17 09:29:00
CEA8692C-4497-477D-A66E-D64F0153D591,PPR1.180610.011,FUFULSO,96ffe1733c479b67,96ffe1733c479b67,4.9.117+,Linux,FP-08,FP-08,,buildserver7,2024-08-27 05:57:06.340,"8.777281666666665,-1.4601216666666665",2,0,2024-06-10 15:35:00,576,2024-06-26 15:21:00
CF78F67A-50AD-4279-A2FD-959BCBBDC655,RP1A.200720.011,BAU,92e07607f5d14aae,unknown,4.19.127,Linux,M8,M8,,ekemp158,2023-06-21 10:38:43.263,,2,0,2023-06-21 10:39:00,13,2023-06-21 11:13:00
CF795224-9E16-45C6-A192-325863E63C3D,RP1A.200720.011,KUNTUBIYILI,72bb9972b6554897,unknown,4.19.127,Linux,M8,M8,,ekemp158,2023-06-21 10:16:12.227,,2,0,2023-06-21 10:16:00,13,2023-06-21 10:17:00
CFEFEEF2-E44C-44F6-81B5-5ECBDD72ACB1,RP1A.200720.011,Akrudwa No.2,dae9afb544c0c364,dae9afb544c0c364,4.19.127,Linux,M8,M8,,ekemp158,2025-07-09 11:09:34.150,"7.695490000000001,-1.6801783333333333",2,0,2024-07-25 14:29:00,22,2025-05-26 17:21:00
D0A9641E-9B2D-4850-959B-3737E3107A98,RP1A.200720.011,Nsakye,43567464ff497373,43567464ff497373,4.19.127,Linux,M8,M8,,ekemp158,2025-02-03 11:45:46.000,"5.850033333333332,-0.18302833333333332",2,0,2024-09-12 13:53:00,315,2025-02-03 12:16:00
D0E9D4B8-AF2B-4C0B-8752-F2A09EA5DA2A,EKEMP.M8.2020,Dorimon,0c19f370185e4a92,M820202206295,3.18.79,Linux,m8,M8,,android157,2025-04-11 23:44:28.727,"10.055413333333332,-2.510083333333333",2,0,2024-04-18 17:48:00,11,2024-10-02 05:35:00
D0F30FFC-27FA-4415-A1FD-9EF8B9134527,EKEMP.M8.2020,Kakaltuo,547f3c4b49ee1c84,M820202206373,3.18.79,Linux,m8,M8,,android157,2023-11-22 17:29:05.397,"10.42882,-2.5528",2,0,2022-08-10 15:56:00,11,2023-10-03 09:20:00
D14F3703-652B-4202-BB1C-12C2566FA484,RP1A.200720.011,Sing,10bcd78e51967d5d,10bcd78e51967d5d,4.19.127,Linux,M8,M8,,ekemp158,2025-03-09 14:39:14.000,"10.05184,-2.5487200000000003",2,0,2025-02-27 22:49:00,597,2025-03-09 15:56:00
D14F3703-652B-4202-BB1C-12C2566FA484,RP1A.200720.011,Charia,10bcd78e51967d5d,10bcd78e51967d5d,4.19.127,Linux,M8,M8,,ekemp158,2025-03-09 14:39:14.000,"10.05184,-2.5487200000000003",2,0,2025-02-27 22:49:00,597,2025-03-09 15:56:00
D15DDFF0-EA18-422A-BCA3-8063D98CE5D9,RP1A.200720.011,Biiteng,f2d0a36c8dee74df,f2d0a36c8dee74df,4.19.127,Linux,FP08,FP08,,hby,2025-03-25 19:41:06.850,,2,0,2025-01-28 16:03:00,372,2025-01-28 16:04:00
D15DDFF0-EA18-422A-BCA3-8063D98CE5D9,RP1A.200720.011,Duccie,f2d0a36c8dee74df,f2d0a36c8dee74df,4.19.127,Linux,FP08,FP08,,hby,2025-03-25 19:41:06.850,,2,0,2025-01-28 16:03:00,372,2025-01-28 16:04:00
D15DDFF0-EA18-422A-BCA3-8063D98CE5D9,RP1A.200720.011,Buuroyiri,f2d0a36c8dee74df,f2d0a36c8dee74df,4.19.127,Linux,FP08,FP08,,hby,2025-03-25 19:41:06.850,,2,0,2025-01-28 16:03:00,372,2025-01-28 16:04:00
D19D5178-8AC7-4F48-8F15-90EC6F5CFB69,RP1A.200720.011,Seniegyakrom/Brekrom/Mafia/Nkra/Komeaamaa,94f748c4ca802e27,94f748c4ca802e27,4.19.127,Linux,FP08,FP08,,hby,2025-04-30 12:28:05.050,"6.3357192,-2.8278854",2,0,2024-09-16 11:02:00,384,2024-10-18 11:18:00
D2703555-CA08-4502-8270-7D421F9B443B,RP1A.200720.011,KUGA-KPATUYA CLUSTER,bd338b607056effa,bd338b607056effa,4.19.127,Linux,FP08,FP08,,hby,2025-05-19 09:19:58.167,,2,0,2024-11-06 16:48:00,642,2024-11-06 16:56:00
D273DE7E-C1F3-4988-BCA4-0DEED77CCD3F,RP1A.200720.011,Nkwankwaa,ce15e51461503310,ce15e51461503310,4.19.127,Linux,M8,M8,,ekemp158,2025-05-21 11:05:25.210,"7.2327699999999995,-1.8047166666666663",2,0,2024-07-24 14:42:00,384,2024-07-26 10:43:00
D273DE7E-C1F3-4988-BCA4-0DEED77CCD3F,RP1A.200720.011,Asempaneye/Biemuso,ce15e51461503310,ce15e51461503310,4.19.127,Linux,M8,M8,,ekemp158,2025-05-21 11:05:25.210,"7.2327699999999995,-1.8047166666666663",2,0,2024-07-24 14:42:00,384,2024-07-26 10:43:00
D273DE7E-C1F3-4988-BCA4-0DEED77CCD3F,RP1A.200720.011,Asuoso,ce15e51461503310,ce15e51461503310,4.19.127,Linux,M8,M8,,ekemp158,2025-05-21 11:05:25.210,"7.2327699999999995,-1.8047166666666663",2,0,2024-07-24 14:42:00,384,2024-07-26 10:43:00
D2A06FCC-54CA-47ED-BD13-580679DF0823,PPR1.180610.011,ARUGBAL,6c438929be4ba0aa,6c438929be4ba0aa,4.9.117+,Linux,FP-08,FP-08,,buildserver6,2025-03-01 12:19:48.000,"10.932391666666668,-0.066835",2,0,2024-07-18 11:41:00,15,2025-03-06 12:51:00
D33B364F-8EAA-4215-9238-4549F2D0282A,RP1A.200720.011,Community A,3bd40563068d3176,3bd40563068d3176,4.19.127,Linux,M8,M8,,ekemp158,2024-02-09 16:12:27.337,,2,0,2024-02-09 14:13:00,22,2024-02-09 14:28:00
D347B82C-04CB-43BC-B9D2-A9956CAB78C0,RP1A.200720.011,Kojo Ahinsah (Ayisa)/ Bonsueku /Ndadetor/ Alata /,90ccbfb38eb27f46,90ccbfb38eb27f46,4.19.127,Linux,M8,M8,,ekemp158,2025-06-25 11:01:57.653,,2,0,2024-10-08 16:23:00,317,2024-10-08 16:28:00
D35872A0-5BB8-4CDC-A23F-51CF189F3EA0,RP1A.200720.011,Sarakope,62d3cee628ea7e20,62d3cee628ea7e20,4.19.127,Linux,M8,M8,,ekemp158,2025-09-04 11:25:13.000,"6.551381666666667,0.6714183333333333",2,0,2024-10-28 16:27:00,317,2025-09-04 11:36:00
D42A972A-C6C8-4ED9-B3D8-1B8FF24F3B53,RP1A.200720.011,ADAKORPE/KORTOKOR/ASILEVIKOPE/ABUVIEKPONG/DJORKPO/,db03ca2ff6b96a84,db03ca2ff6b96a84,4.19.127,Linux,FP08,FP08,,hby,2025-02-26 04:40:14.993,,2,0,2024-12-03 06:51:00,317,2024-12-03 06:56:00
D434659C-09EB-4837-8444-3F7C5FDE809D,RP1A.200720.011,SARABOGO/ZUULUGU,6897e8e24f38af15,6897e8e24f38af15,4.19.127,Linux,M8,M8,,ekemp158,2025-04-15 22:06:11.903,"11.003435000000001,-0.310665",2,0,2025-02-11 15:58:00,540,2025-03-20 14:49:00
D434659C-09EB-4837-8444-3F7C5FDE809D,RP1A.200720.011,Waabuk-Zuk,6897e8e24f38af15,6897e8e24f38af15,4.19.127,Linux,M8,M8,,ekemp158,2025-04-15 22:06:11.903,"11.003435000000001,-0.310665",2,0,2025-02-11 15:58:00,540,2025-03-20 14:49:00
D50C3248-D453-495E-96F8-CF050AD53D06,EKEMP.M8.2020,Zakpalsi,9e387dfd500ba446,M820202206217,3.18.79,Linux,m8,M8,,android157,2022-12-12 08:31:39.000,"9.462326666666666,-0.32035",2,0,2022-11-08 11:49:00,13,2022-12-12 14:30:00
D563548F-AD31-43E0-B032-77E4041C4970,RP1A.200720.011,Akrofonso,5c02c59d3d4b66fb,5c02c59d3d4b66fb,4.19.127,Linux,M8,M8,,ekemp158,2025-05-30 10:22:05.497,"7.008433333333333,-2.163123333333333",2,0,2024-09-27 10:54:00,379,2024-10-21 15:53:00
D563548F-AD31-43E0-B032-77E4041C4970,RP1A.200720.011,Beposo,5c02c59d3d4b66fb,5c02c59d3d4b66fb,4.19.127,Linux,M8,M8,,ekemp158,2025-05-30 10:22:05.497,"7.008433333333333,-2.163123333333333",2,0,2024-09-27 10:54:00,379,2024-10-21 15:53:00
D563548F-AD31-43E0-B032-77E4041C4970,RP1A.200720.011,Tepa,5c02c59d3d4b66fb,5c02c59d3d4b66fb,4.19.127,Linux,M8,M8,,ekemp158,2025-05-30 10:22:05.497,"7.008433333333333,-2.163123333333333",2,0,2024-09-27 10:54:00,379,2024-10-21 15:53:00
D563548F-AD31-43E0-B032-77E4041C4970,RP1A.200720.011,Asuhyiae,5c02c59d3d4b66fb,5c02c59d3d4b66fb,4.19.127,Linux,M8,M8,,ekemp158,2025-05-30 10:22:05.497,"7.008433333333333,-2.163123333333333",2,0,2024-09-27 10:54:00,379,2024-10-21 15:53:00
D563548F-AD31-43E0-B032-77E4041C4970,RP1A.200720.011,Abonsuaso,5c02c59d3d4b66fb,5c02c59d3d4b66fb,4.19.127,Linux,M8,M8,,ekemp158,2025-05-30 10:22:05.497,"7.008433333333333,-2.163123333333333",2,0,2024-09-27 10:54:00,379,2024-10-21 15:53:00
D5BBC295-D71A-492B-98DE-0F77704AEFA8,RP1A.200720.011,Bodomase/Woraso/Aninagya/Besoro/Nkwanta,083ae6d63bfce2fa,083ae6d63bfce2fa,4.19.127,Linux,FP08,FP08,,hby,2025-04-19 19:16:56.163,"6.8928397,-1.256407",2,0,2024-09-16 10:52:00,386,2024-10-04 11:07:00
D63CBA32-7765-44FC-8490-40479E2957AE,RP1A.200720.011,Afrancho,61d11d9247ca0473,unknown,4.19.127,Linux,M8,M8,,ekemp158,2023-09-06 16:46:35.000,"6.452704999999999,0.6041116666666666",2,0,2023-06-27 13:00:00,15,2023-09-06 16:51:00
D63DA7E4-79B6-4FE9-9349-4F1BCC8135BD,RP1A.200720.011,Zankali,441aaea0ffd90bc4,441aaea0ffd90bc4,4.19.127,Linux,M8,M8,,ekemp158,2024-08-05 07:24:14.333,"9.940345,-0.43878",2,0,2024-06-02 23:21:00,576,2024-06-07 17:36:00
D6904BD9-C7BB-4071-B786-4226BC29DE7A,RP1A.200720.011,Adiembra (Domeabra) /Amanfe,a0b7050d5d43434c,a0b7050d5d43434c,4.19.127,Linux,M8,M8,,ekemp158,2025-05-27 14:17:27.000,"7.2801133333333325,-2.71146",2,0,2025-05-13 10:03:00,384,2025-05-27 15:45:00
D706A980-753C-44BA-9A88-0995A175551A,O11019,Soma,a26c2a70e2819660,AMGAINEMZTCUNZFQ,3.18.79,Linux,m8,M8,,android157,2024-05-09 17:08:25.023,"9.414026666666667,-2.546335",2,0,2022-08-22 17:25:00,11,2023-11-09 17:47:00
D74D2212-9DD8-47A6-82CA-787A59B5FCCE,EKEMP.M8.2020,KACHINKE,ea8bd6e00afbfbca,M820202206427,3.18.79,Linux,m8,M8,,android157,2024-03-24 21:49:07.460,"8.467393333333332,-0.010765",2,0,2022-08-08 12:37:00,13,2022-09-16 14:19:00
D75CB55A-5592-4B04-9981-B1903674B7E1,RP1A.200720.011,ATOSALE CLUSTER,3fcbb3d87be27a8a,3fcbb3d87be27a8a,4.19.127,Linux,FP08,FP08,,hby,2025-07-14 11:22:52.767,"10.361591666666667,-0.7981566666666667",2,0,2025-03-20 15:06:00,15,2025-03-25 10:08:00
D8026DA0-1501-41F8-B5DF-2BB3AB926FF1,RP1A.200720.011,Bogu,2c48e208368fd3cd,2c48e208368fd3cd,4.19.127,Linux,FP08,FP08,,hby,2025-01-25 14:01:10.000,"10.018248333333334,-0.224315",2,0,2024-09-09 13:22:00,642,2025-01-23 11:47:00
D85FB833-D344-41D4-8DDE-E612A765EDFD,EKEMP.M8.2020,Fumbisi-Chiok,9a6951f2a8659b35,M820202206420,3.18.79,Linux,m8,M8,,android157,2024-02-10 12:27:36.000,"10.45553,-1.30557",2,0,2022-08-17 14:57:00,15,2024-02-10 12:39:00
D85FB833-D344-41D4-8DDE-E612A765EDFD,EKEMP.M8.2020,Doninga-Dilogsa,9a6951f2a8659b35,M820202206420,3.18.79,Linux,m8,M8,,android157,2024-02-10 12:27:36.000,"10.45553,-1.30557",2,0,2022-08-17 14:57:00,15,2024-02-10 12:39:00
D85FB833-D344-41D4-8DDE-E612A765EDFD,EKEMP.M8.2020,Dalaasa,9a6951f2a8659b35,M820202206420,3.18.79,Linux,m8,M8,,android157,2024-02-10 12:27:36.000,"10.45553,-1.30557",2,0,2022-08-17 14:57:00,15,2024-02-10 12:39:00
D86DE709-819B-4386-BF7E-7093218815A2,EKEMP.M8.2020,Buli,b19717477ce3d7a4,M820202206392,3.18.79,Linux,m8,M8,,android157,2022-10-06 18:55:24.000,"10.95293,-2.6169283333333335",2,0,2022-08-29 13:02:00,11,2022-10-06 18:58:00
D8AE16B1-C0A4-4E19-9046-EC1B319040E1,EKEMP.M8.2020,Zabzugu Zongo,3b75728a3874adbb,M820202206440,3.18.79,Linux,m8,M8,,android157,2024-03-01 11:04:15.530,"9.296408333333334,0.379355",2,0,2022-08-09 14:30:00,13,2023-03-23 17:39:00
D8AF8D35-0452-46E6-876C-AE1FD9482913,EKEMP.M8.2020,TIKARNI,0bc05275c1eb5813,M820202206172,3.18.79,Linux,m8,M8,,android157,2024-08-06 12:11:46.027,"8.451523333333334,-0.016621666666666667",2,0,2022-11-16 10:41:00,13,2023-11-05 16:35:00
D9CF74CE-5E15-4D7F-9F54-01816F947896,RP1A.200720.011,Kukpali,0c605125806c0c1b,0c605125806c0c1b,4.19.127,Linux,FP08,FP08,,hby,2025-09-21 16:42:41.510,,2,0,2024-12-15 11:05:00,372,2024-12-15 14:07:00
D9CF74CE-5E15-4D7F-9F54-01816F947896,RP1A.200720.011,Dornye,0c605125806c0c1b,0c605125806c0c1b,4.19.127,Linux,FP08,FP08,,hby,2025-09-21 16:42:41.510,,2,0,2024-12-15 11:05:00,372,2024-12-15 14:07:00
DA27CA77-9391-4219-A264-CBB32E46134F,RP1A.200720.011,Titiaka,14e5c163c520b989,14e5c163c520b989,4.19.127,Linux,M8,M8,,ekemp158,2025-06-04 11:02:24.753,"7.526769999999999,0.47771833333333336",2,0,2024-09-06 05:29:00,589,2025-05-24 03:25:00
DA27CA77-9391-4219-A264-CBB32E46134F,RP1A.200720.011,Okanta,14e5c163c520b989,14e5c163c520b989,4.19.127,Linux,M8,M8,,ekemp158,2025-06-04 11:02:24.753,"7.526769999999999,0.47771833333333336",2,0,2024-09-06 05:29:00,589,2025-05-24 03:25:00
DA27CA77-9391-4219-A264-CBB32E46134F,RP1A.200720.011,Poase Cement,14e5c163c520b989,14e5c163c520b989,4.19.127,Linux,M8,M8,,ekemp158,2025-06-04 11:02:24.753,"7.526769999999999,0.47771833333333336",2,0,2024-09-06 05:29:00,589,2025-05-24 03:25:00
DB38C0F2-030D-4297-8AE7-090C79143894,EKEMP.M8.2020,GUNTINLI,0e38c5a8d973bb0c,M820202206281,3.18.79,Linux,m8,M8,,android157,2022-09-30 19:45:03.000,"9.417495,-0.8345",2,0,2022-08-06 17:57:00,13,2022-09-30 19:46:00
DB435861-2CC9-4C21-B73D-65AA62158744,RP1A.200720.011,ABEMPINGO CLUSTER,bc62498e63381265,bc62498e63381265,4.19.127,Linux,FP08,FP08,,hby,2025-08-15 11:55:18.203,"10.518329999999999,0.08559166666666668",2,0,2025-03-21 17:28:00,15,2025-03-26 11:23:00
DB887D1C-3351-47C0-A54B-75FEDCA130CB,RP1A.200720.011,Mempeasem No. 1/Papaye,9cc341fd957f087e,9cc341fd957f087e,4.19.127,Linux,FP08,FP08,,hby,2025-09-16 06:33:46.863,"8.143936666666667,-0.15336333333333335",2,0,2024-09-07 08:24:00,642,2025-03-26 13:15:00
DB887D1C-3351-47C0-A54B-75FEDCA130CB,RP1A.200720.011,Kradente,9cc341fd957f087e,9cc341fd957f087e,4.19.127,Linux,FP08,FP08,,hby,2025-09-16 06:33:46.863,"8.143936666666667,-0.15336333333333335",2,0,2024-09-07 08:24:00,642,2025-03-26 13:15:00
DB8B2993-BC12-4233-9F28-12F42BBA834C,RP1A.200720.011,Apesika,457368273fce113a,457368273fce113a,4.19.127,Linux,M8,M8,,ekemp158,2025-06-21 18:28:54.000,"7.895861666666667,-1.7616399999999999",2,0,2024-12-10 18:52:00,384,2025-06-22 19:48:00
DB923691-F1F8-490E-89AF-732A8A21E964,EKEMP.M8.2020,Old Buipe,6e323d15b82c6041,M820202206272,3.18.79,Linux,m8,M8,,android157,2025-05-16 12:53:57.270,"8.809339999999999,-1.4648416666666666",2,0,2024-07-23 16:22:00,576,2025-01-22 12:23:00
DBEEBB62-7DD9-46C1-990C-8A685F800401,RP1A.200720.011,Ntankro,5e94db41cd77f1b9,5e94db41cd77f1b9,4.19.127,Linux,M8,M8,,ekemp158,2025-06-04 20:35:07.700,"8.055545,-1.7261000000000002",2,0,2025-02-27 10:32:00,379,2025-05-24 11:30:00
DBEEBB62-7DD9-46C1-990C-8A685F800401,RP1A.200720.011,Dumso Bethel,5e94db41cd77f1b9,5e94db41cd77f1b9,4.19.127,Linux,M8,M8,,ekemp158,2025-06-04 20:35:07.700,"8.055545,-1.7261000000000002",2,0,2025-02-27 10:32:00,379,2025-05-24 11:30:00
